trade_date,symbol,company_name,sector,open_price,high_price,low_price,close_price,volume,market_cap,exchange
2022-12-30,ALPH,Alpha Tech,Technology,388.32,388.77,380.37,382.46,565776.0,24802356550,NSE
2023-01-02,ALPH,Alpha Tech,Technology,385.83,387.99,383.92,383.99,350786.0,21471686599,NSE
2023-01-03,ALPH,Alpha Tech,Technology,383.65,388.49,380.5,387.18,584106.0,25484582605,NSE
2023-01-04,ALPH,Alpha Tech,Technology,390.14,396.91,389.34,395.66,269930.0,21393423040,NSE
2023-01-05,ALPH,Alpha Tech,Technology,396.64,398.79,395.3,397.69,772324.0,40954082213,NSE
2023-01-06,ALPH,Alpha Tech,Technology,397.64,403.41,396.9,402.33,230734.0,10519303632,NSE
2023-01-09,ALPH,Alpha Tech,Technology,403.87,406.17,389.0,392.48,254506.0,34339122251,NSE
2023-01-10,ALPH,Alpha Tech,Technology,391.75,394.34,384.95,387.27,466566.0,8996346509,NSE
2023-01-11,ALPH,Alpha Tech,Technology,386.34,387.82,385.38,387.72,504924.0,13566421155,NSE
2023-01-12,ALPH,Alpha Tech,Technology,-387.88,389.87,381.76,382.75,849421.0,29266396365,NSE
2023-01-13,ALPH,Alpha Tech,Technology,379.63,382.63,376.22,377.92,595404.0,38095025868,NSE
2023-01-16,ALPH,Alpha Tech,Technology,-377.22,377.87,371.67,375.83,368355.0,40001920249,NSE
2023-01-17,ALPH,Alpha Tech,Technology,376.59,380.37,376.11,378.31,402096.0,23200526207,NSE
2023-01-18,ALPH,Alpha Tech,Technology,377.79,377.93,376.93,377.01,753064.0,11258255349,NSE
2023-01-19,ALPH,Alpha Tech,Technology,378.46,380.13,378.3,378.67,117233.0,42073964170,NSE
2023-01-20,ALPH,Alpha Tech,Technology,378.83,380.66,370.14,370.83,101640.0,29115423538,NSE
2023-01-23,ALPH,Alpha Tech,Technology,372.83,377.01,360.97,361.24,189772.0,10843748640,NSE
2023-01-24,ALPH,Alpha Tech,Technology,363.46,364.69,357.19,359.3,632280.0,7380064537,NSE
2023-01-25,ALPH,Alpha Tech,Technology,358.05,366.09,357.62,365.71,491435.0,26544596344,NSE
2023-01-26,ALPH,Alpha Tech,Technology,367.45,369.73,366.72,369.43,758775.0,29724747722,NSE
2023-01-27,ALPH,Alpha Tech,Technology,374.24,374.64,371.91,374.01,774020.0,38051445179,NSE
2023-01-30,ALPH,Alpha Tech,Technology,376.22,382.25,373.93,380.97,579911.0,22338713363,NSE
2023-01-31,ALPH,Alpha Tech,Technology,384.23,384.84,378.14,379.65,430926.0,26188667028,NSE
2023-02-01,ALPH,Alpha Tech,Technology,379.52,381.48,378.68,380.84,365618.0,20663318399,NSE
2023-02-02,ALPH,Alpha Tech,Technology,384.06,386.37,382.14,385.88,,29291181260,NSE
2023-02-03,ALPH,Alpha Tech,Technology,388.26,389.45,381.94,383.35,519453.0,38257253356,NSE
2023-02-06,ALPH,Alpha Tech,Technology,382.75,388.55,382.5,388.25,620306.0,38037182592,NSE
2023-02-07,ALPH,Alpha Tech,Technology,387.91,390.16,385.03,387.97,186624.0,33892594277,NSE
2023-02-08,ALPH,Alpha Tech,Technology,391.16,393.14,383.46,387.77,671971.0,27736553660,NSE
2023-02-09,ALPH,Alpha Tech,Technology,386.49,389.78,379.18,381.2,567576.0,15420089199,NSE
2023-02-10,ALPH,Alpha Tech,Technology,379.82,390.8,379.18,388.83,,45168936371,NSE
2023-02-13,ALPH,Alpha Tech,Technology,383.84,395.78,380.54,393.0,160144.0,48271972315,NSE
2023-02-14,ALPH,Alpha Tech,Technology,395.04,407.57,393.92,404.8,812413.0,13723682544,NSE
2023-02-15,ALPH,Alpha Tech,Technology,405.99,410.92,405.43,409.41,232361.0,18173666981,NSE
2023-02-16,ALPH,Alpha Tech,Technology,409.62,411.12,408.8,409.36,694799.0,43793799552,NSE
2023-02-17,ALPH,Alpha Tech,Technology,405.98,407.96,403.38,405.59,565504.0,12572390154,NSE
2023-02-20,ALPH,Alpha Tech,Technology,405.95,413.35,402.8,411.51,781113.0,19081865339,NSE
2023-02-21,ALPH,Alpha Tech,Technology,-409.53,415.26,409.08,413.3,642895.0,11707333227,NSE
2023-02-22,ALPH,Alpha Tech,Technology,414.4,414.61,407.86,410.52,741599.0,19994590657,NSE
2023-02-23,ALPH,Alpha Tech,Technology,409.32,413.79,408.44,410.6,848022.0,49322291977,NSE
2023-02-24,ALPH,Alpha Tech,Technology,410.56,413.22,407.83,412.77,414527.0,17246506765,NSE
2023-02-27,ALPH,Alpha Tech,Technology,413.02,413.27,410.22,411.3,479052.0,20069991175,NSE
2023-02-28,ALPH,Alpha Tech,Technology,411.4,412.97,410.08,411.56,618019.0,26587725523,NSE
2023-03-01,ALPH,Alpha Tech,Technology,408.76,418.24,407.37,415.76,678443.0,44212068832,NSE
2023-03-02,ALPH,Alpha Tech,Technology,414.32,418.49,411.82,417.9,851759.0,38152292746,NSE
2023-03-03,ALPH,Alpha Tech,Technology,416.55,419.34,412.26,417.67,177333.0,49311296433,NSE
2023-03-06,ALPH,Alpha Tech,Technology,415.29,417.8,414.47,416.53,234568.0,42710942140,NSE
2023-03-07,ALPH,Alpha Tech,Technology,416.16,416.25,415.35,415.64,553633.0,8728940550,NSE
2023-03-08,ALPH,Alpha Tech,Technology,417.57,427.53,414.83,426.41,269834.0,20931460220,NSE
2023-03-09,ALPH,Alpha Tech,Technology,426.24,438.16,422.96,436.56,182690.0,18961243517,NSE
2023-03-10,ALPH,Alpha Tech,Technology,439.91,441.05,434.44,437.7,417534.0,41998687737,NSE
2023-03-13,ALPH,Alpha Tech,Technology,436.94,438.1,434.09,436.12,708851.0,14252193925,NSE
2023-03-14,ALPH,Alpha Tech,Technology,434.83,434.89,428.39,429.93,690996.0,8709911999,NSE
2023-03-15,ALPH,Alpha Tech,Technology,430.4,431.06,422.51,424.17,377511.0,20681483864,NSE
2023-03-16,ALPH,Alpha Tech,Technology,420.19,424.14,417.77,421.68,622230.0,24523106628,NSE
2023-03-17,ALPH,Alpha Tech,Technology,425.03,428.11,424.92,426.7,818264.0,23924023298,NSE
2023-03-20,ALPH,Alpha Tech,Technology,427.82,429.2,425.98,428.12,535810.0,37144613843,NSE
2023-03-21,ALPH,Alpha Tech,Technology,428.46,428.69,421.0,422.81,853258.0,15302409396,NSE
2023-03-22,ALPH,Alpha Tech,Technology,421.34,428.46,420.12,426.28,353480.0,11298451721,NSE
2023-03-23,ALPH,Alpha Tech,Technology,424.1,426.52,422.55,422.83,404309.0,34830200969,NSE
2023-03-24,ALPH,Alpha Tech,Technology,427.47,429.43,426.85,429.04,267457.0,29968697223,NSE
2023-03-27,ALPH,Alpha Tech,Technology,429.31,430.73,426.79,428.7,267082.0,37275497419,NSE
2023-03-28,ALPH,Alpha Tech,Technology,427.13,430.8,420.79,421.8,,34829547751,NSE
2023-03-29,ALPH,Alpha Tech,Technology,419.6,420.37,406.0,410.98,470037.0,5208985103,NSE
2023-03-30,ALPH,Alpha Tech,Technology,410.97,414.49,410.77,414.33,805188.0,24201024320,NSE
2023-03-31,ALPH,Alpha Tech,Technology,416.16,416.7,414.36,415.0,377319.0,29599459839,NSE
2023-04-03,ALPH,Alpha Tech,Technology,413.67,417.99,412.16,417.64,697983.0,20297886972,NSE
2023-04-04,ALPH,Alpha Tech,Technology,418.71,418.77,415.1,415.11,572230.0,42642829054,NSE
2023-04-05,ALPH,Alpha Tech,Technology,417.29,419.24,415.65,419.19,224582.0,31185047595,NSE
2023-04-06,ALPH,Alpha Tech,Technology,421.97,424.22,419.34,424.2,483366.0,16832485319,NSE
2023-04-07,ALPH,Alpha Tech,Technology,422.07,423.29,420.47,420.85,147504.0,13757068805,NSE
2023-04-10,ALPH,Alpha Tech,Technology,420.96,423.22,419.99,423.08,256175.0,15804014870,NSE
2023-04-11,ALPH,Alpha Tech,Technology,423.21,425.09,415.02,415.31,746447.0,44939907364,NSE
2023-04-12,ALPH,Alpha Tech,Technology,412.89,418.35,410.45,415.29,843167.0,24597610479,NSE
2023-04-13,ALPH,Alpha Tech,Technology,-414.86,421.12,414.18,420.82,214928.0,34978433781,NSE
2023-04-14,ALPH,Alpha Tech,Technology,419.59,420.37,418.04,418.38,821466.0,7702653209,NSE
2023-04-17,ALPH,Alpha Tech,Technology,418.71,419.59,416.32,418.72,706574.0,20365822727,NSE
2023-04-18,ALPH,Alpha Tech,Technology,420.62,425.73,412.81,414.68,759580.0,46752162361,NSE
2023-04-19,ALPH,Alpha Tech,Technology,411.94,414.28,407.44,411.04,353961.0,43790299975,NSE
2023-04-20,ALPH,Alpha Tech,Technology,412.13,416.32,406.95,415.16,,32117102727,NSE
2023-04-21,ALPH,Alpha Tech,Technology,414.07,418.6,413.71,415.64,741181.0,39018378450,NSE
2023-04-24,ALPH,Alpha Tech,Technology,415.61,418.16,413.66,417.93,244789.0,20112629318,NSE
2023-04-25,ALPH,Alpha Tech,Technology,420.32,420.37,417.82,419.68,495129.0,35808583927,NSE
2023-04-26,ALPH,Alpha Tech,Technology,418.8,419.14,411.84,415.26,855944.0,44790132578,NSE
2023-04-27,ALPH,Alpha Tech,Technology,412.52,415.46,405.64,406.06,412999.0,38092672603,NSE
2023-04-28,ALPH,Alpha Tech,Technology,404.72,410.09,401.07,408.88,856719.0,23354360360,NSE
2023-05-01,ALPH,Alpha Tech,Technology,410.24,414.55,407.08,408.29,513697.0,29989740919,NSE
2023-05-02,ALPH,Alpha Tech,Technology,409.77,413.57,406.65,410.97,401602.0,26814265315,NSE
2023-05-03,ALPH,Alpha Tech,Technology,411.03,411.95,406.66,408.02,324381.0,24493043746,NSE
2023-05-04,ALPH,Alpha Tech,Technology,412.05,413.32,411.68,412.59,745584.0,46836808167,NSE
2023-05-05,ALPH,Alpha Tech,Technology,409.9,412.3,404.7,406.01,336633.0,20624852964,NSE
2023-05-08,ALPH,Alpha Tech,Technology,403.92,408.43,402.48,,205428.0,5590416424,NSE
2023-05-09,ALPH,Alpha Tech,Technology,408.0,410.85,401.97,404.98,784607.0,38837468733,NSE
2023-05-10,ALPH,Alpha Tech,Technology,404.33,406.99,402.21,403.33,436768.0,49175522526,NSE
2023-05-11,ALPH,Alpha Tech,Technology,404.24,414.19,402.38,,343500.0,9022964382,NSE
2023-05-12,ALPH,Alpha Tech,Technology,403.44,407.57,402.43,404.52,284327.0,34361269153,NSE
2023-05-15,ALPH,Alpha Tech,Technology,405.59,410.61,403.91,409.88,403528.0,8765583254,NSE
2023-05-16,ALPH,Alpha Tech,Technology,407.79,411.9,397.72,,451317.0,36286954054,NSE
2023-05-17,ALPH,Alpha Tech,Technology,409.44,410.05,406.7,408.33,240718.0,43015012110,NSE
2023-05-18,ALPH,Alpha Tech,Technology,410.05,410.39,407.16,407.72,270387.0,38204904262,NSE
2023-05-19,ALPH,Alpha Tech,Technology,407.22,414.63,405.75,413.65,,44921825185,NSE
2023-05-22,ALPH,Alpha Tech,Technology,414.98,420.03,412.38,419.67,769752.0,34622573115,NSE
2023-05-23,ALPH,Alpha Tech,Technology,420.47,421.53,416.69,417.87,801765.0,13999610496,NSE
2023-05-24,ALPH,Alpha Tech,Technology,420.34,421.05,416.94,420.43,107161.0,31889868011,NSE
2023-05-25,ALPH,Alpha Tech,Technology,420.91,432.45,417.39,431.32,416613.0,7460489491,NSE
2023-05-26,ALPH,Alpha Tech,Technology,432.82,436.93,431.48,434.35,800224.0,35572542930,NSE
2023-05-29,ALPH,Alpha Tech,Technology,434.07,434.49,427.47,429.17,837733.0,25486311320,NSE
2023-05-30,ALPH,Alpha Tech,Technology,428.01,433.71,427.22,430.37,485397.0,20524698088,NSE
2023-05-31,ALPH,Alpha Tech,Technology,427.97,432.15,426.76,429.75,884056.0,47901732369,NSE
2023-06-01,ALPH,Alpha Tech,Technology,429.49,431.11,428.19,429.54,894139.0,49012528882,NSE
2023-06-02,ALPH,Alpha Tech,Technology,429.3,432.76,428.43,430.98,568449.0,10848821472,NSE
2023-06-05,ALPH,Alpha Tech,Technology,432.42,435.88,430.13,430.93,630041.0,44522962417,NSE
2023-06-06,ALPH,Alpha Tech,Technology,431.38,437.95,427.86,435.11,563303.0,48448920043,NSE
2023-06-07,ALPH,Alpha Tech,Technology,432.06,438.22,426.95,437.11,635167.0,35303725042,NSE
2023-06-08,ALPH,Alpha Tech,Technology,435.98,439.81,431.97,436.72,685941.0,49935572661,NSE
2023-06-09,ALPH,Alpha Tech,Technology,440.85,447.73,439.66,445.68,103161.0,21088107769,NSE
2023-06-12,ALPH,Alpha Tech,Technology,447.24,448.87,445.02,445.03,166857.0,13135606272,NSE
2023-06-13,ALPH,Alpha Tech,Technology,444.69,446.08,440.97,442.88,288724.0,16892644450,NSE
2023-06-14,ALPH,Alpha Tech,Technology,443.05,451.25,442.67,448.96,540781.0,34598052474,NSE
2023-06-15,ALPH,Alpha Tech,Technology,447.53,447.7,439.82,440.06,184148.0,15906211592,NSE
2023-06-16,ALPH,Alpha Tech,Technology,443.09,447.66,439.38,445.61,663356.0,41047912328,NSE
2023-06-19,ALPH,Alpha Tech,Technology,448.06,450.84,446.14,450.38,892911.0,36346230366,NSE
2023-06-20,ALPH,Alpha Tech,Technology,449.64,457.76,446.55,454.0,340820.0,36127827187,NSE
2023-06-21,ALPH,Alpha Tech,Technology,453.02,453.3,445.0,448.54,860242.0,12582721534,NSE
2023-06-22,ALPH,Alpha Tech,Technology,449.19,450.12,445.41,,116405.0,18918555748,NSE
2023-06-23,ALPH,Alpha Tech,Technology,449.57,451.91,441.69,447.44,804667.0,18093965096,NSE
2023-06-26,ALPH,Alpha Tech,Technology,447.38,457.79,446.47,454.47,327823.0,8333167876,NSE
2023-06-27,ALPH,Alpha Tech,Technology,453.27,457.14,452.66,455.14,867051.0,28949211547,NSE
2023-06-28,ALPH,Alpha Tech,Technology,456.67,461.78,456.27,461.58,348411.0,42195329127,NSE
2023-06-29,ALPH,Alpha Tech,Technology,459.82,460.28,455.78,456.52,720407.0,17505130849,NSE
2023-06-30,ALPH,Alpha Tech,Technology,458.34,461.33,454.59,455.13,461145.0,33653197967,NSE
2023-07-03,ALPH,Alpha Tech,Technology,455.09,459.94,450.33,452.1,256466.0,32057815053,NSE
2023-07-04,ALPH,Alpha Tech,Technology,453.57,453.71,451.42,452.45,336290.0,16628953822,NSE
2023-07-05,ALPH,Alpha Tech,Technology,449.32,450.91,444.7,447.21,536740.0,41753266753,NSE
2023-07-06,ALPH,Alpha Tech,Technology,447.79,448.73,442.3,442.37,778120.0,10888733007,NSE
2023-07-07,ALPH,Alpha Tech,Technology,439.14,445.27,437.52,443.8,495489.0,46548104516,NSE
2023-07-10,ALPH,Alpha Tech,Technology,444.2,450.82,444.07,448.79,898696.0,42243596413,NSE
2023-07-11,ALPH,Alpha Tech,Technology,449.65,452.77,448.92,452.42,417915.0,17950759679,NSE
2023-07-12,ALPH,Alpha Tech,Technology,450.77,453.26,444.92,451.11,890973.0,31648181044,NSE
2023-07-13,ALPH,Alpha Tech,Technology,451.98,460.33,449.97,455.6,499152.0,41362268853,NSE
2023-07-14,ALPH,Alpha Tech,Technology,456.84,465.11,455.38,465.07,621433.0,11296439546,NSE
2023-07-17,ALPH,Alpha Tech,Technology,464.7,471.49,463.1,470.2,435788.0,21811921499,NSE
2023-07-18,ALPH,Alpha Tech,Technology,469.24,469.48,462.17,465.42,332022.0,16773589323,NSE
2023-07-19,ALPH,Alpha Tech,Technology,466.07,466.65,461.93,,854987.0,23973353346,NSE
2023-07-20,ALPH,Alpha Tech,Technology,467.19,467.55,460.49,466.88,357666.0,41504221891,NSE
2023-07-21,ALPH,Alpha Tech,Technology,467.48,468.33,462.17,464.47,612356.0,37171863055,NSE
2023-07-24,ALPH,Alpha Tech,Technology,464.7,466.53,457.61,458.94,855303.0,37412169665,NSE
2023-07-25,ALPH,Alpha Tech,Technology,462.69,467.9,460.13,467.01,161585.0,7250324141,NSE
2023-07-26,ALPH,Alpha Tech,Technology,467.14,471.53,465.45,470.56,150871.0,8282810353,NSE
2023-07-27,ALPH,Alpha Tech,Technology,469.27,474.06,468.46,473.39,841521.0,5648667392,NSE
2023-07-28,ALPH,Alpha Tech,Technology,471.48,477.3,469.34,473.17,768706.0,7095318649,NSE
2023-07-31,ALPH,Alpha Tech,Technology,473.22,479.03,472.32,,,40539740855,NSE
2023-08-01,ALPH,Alpha Tech,Technology,-471.05,473.14,469.08,472.76,806774.0,10064912529,NSE
2023-08-02,ALPH,Alpha Tech,Technology,475.14,486.65,474.48,485.49,749887.0,24440980438,NSE
2023-08-03,ALPH,Alpha Tech,Technology,485.88,486.56,483.88,484.47,491172.0,34889956436,NSE
2023-08-04,ALPH,Alpha Tech,Technology,484.81,492.09,482.53,490.08,414546.0,12936528795,NSE
2023-08-07,ALPH,Alpha Tech,Technology,492.71,496.96,491.02,492.24,198042.0,32510460811,NSE
2023-08-08,ALPH,Alpha Tech,Technology,494.83,496.83,493.73,494.74,836986.0,10031054145,NSE
2023-08-09,ALPH,Alpha Tech,Technology,496.42,499.09,495.69,498.61,693343.0,13477577163,NSE
2023-08-10,ALPH,Alpha Tech,Technology,497.83,501.06,493.49,494.14,825916.0,47466722371,NSE
2023-08-11,ALPH,Alpha Tech,Technology,496.57,504.65,495.71,502.66,393992.0,43222252500,NSE
2023-08-14,ALPH,Alpha Tech,Technology,-503.46,505.27,502.72,503.37,429761.0,44544443002,NSE
2023-08-15,ALPH,Alpha Tech,Technology,501.01,506.69,500.61,505.76,180674.0,14875319047,NSE
2023-08-16,ALPH,Alpha Tech,Technology,506.33,507.5,504.34,505.29,809922.0,43210287224,NSE
2023-08-17,ALPH,Alpha Tech,Technology,507.03,507.29,497.77,501.65,822794.0,12405226151,NSE
2023-08-18,ALPH,Alpha Tech,Technology,499.65,500.68,496.58,496.94,558320.0,26801332368,NSE
2023-08-21,ALPH,Alpha Tech,Technology,497.64,500.87,495.42,499.6,442230.0,48076914207,NSE
2023-08-22,ALPH,Alpha Tech,Technology,500.42,501.76,495.65,499.45,473095.0,32382250443,NSE
2023-08-23,ALPH,Alpha Tech,Technology,499.19,501.4,495.05,495.29,748665.0,9610676101,NSE
2023-08-24,ALPH,Alpha Tech,Technology,490.94,495.4,490.76,494.33,261771.0,33946599070,NSE
2023-08-25,ALPH,Alpha Tech,Technology,495.0,497.18,494.12,495.76,,36388769720,NSE
2023-08-28,ALPH,Alpha Tech,Technology,496.78,498.26,494.51,495.75,296494.0,36915813997,NSE
2023-08-29,ALPH,Alpha Tech,Technology,493.87,499.29,492.26,498.22,193972.0,40879788650,NSE
2023-08-30,ALPH,Alpha Tech,Technology,498.95,506.75,498.25,506.31,503951.0,22232871734,NSE
2023-08-31,ALPH,Alpha Tech,Technology,506.27,507.87,501.82,505.05,686716.0,22086123218,NSE
2023-09-01,ALPH,Alpha Tech,Technology,502.95,504.85,495.25,498.68,245584.0,23334867354,NSE
2023-09-04,ALPH,Alpha Tech,Technology,498.47,498.61,495.47,497.79,389366.0,23988489959,NSE
2023-09-05,ALPH,Alpha Tech,Technology,495.94,498.84,494.93,496.89,358568.0,45784160909,NSE
2023-09-06,ALPH,Alpha Tech,Technology,497.27,506.68,495.91,501.27,107096.0,34844969512,NSE
2023-09-07,ALPH,Alpha Tech,Technology,499.97,500.99,489.9,492.64,445549.0,28365579524,NSE
2023-09-08,ALPH,Alpha Tech,Technology,492.37,499.4,489.74,496.18,723266.0,22764519347,NSE
2023-09-11,ALPH,Alpha Tech,Technology,499.46,502.58,496.26,502.43,429445.0,23550555010,NSE
2023-09-12,ALPH,Alpha Tech,Technology,501.94,506.28,498.21,498.56,354200.0,32169474519,NSE
2023-09-13,ALPH,Alpha Tech,Technology,498.81,501.1,495.42,501.02,691240.0,44512840327,NSE
2023-09-14,ALPH,Alpha Tech,Technology,499.77,502.03,497.13,500.55,128223.0,20927315200,NSE
2023-09-15,ALPH,Alpha Tech,Technology,499.32,500.18,497.79,499.18,529016.0,37955188070,NSE
2023-09-18,ALPH,Alpha Tech,Technology,496.36,499.37,494.51,496.03,261630.0,33841720680,NSE
2023-09-19,ALPH,Alpha Tech,Technology,496.2,496.81,488.86,490.37,602514.0,33270522784,NSE
2023-09-20,ALPH,Alpha Tech,Technology,491.0,500.12,490.77,496.37,538620.0,7334938378,NSE
2023-09-21,ALPH,Alpha Tech,Technology,496.05,499.16,494.54,498.73,662986.0,13222290772,NSE
2023-09-22,ALPH,Alpha Tech,Technology,498.09,500.25,494.87,494.91,274418.0,46433548837,NSE
2023-09-25,ALPH,Alpha Tech,Technology,498.71,500.13,495.44,,519029.0,34189590150,NSE
2023-09-26,ALPH,Alpha Tech,Technology,491.3,491.84,483.95,484.97,883132.0,41587957817,NSE
2023-09-27,ALPH,Alpha Tech,Technology,481.8,486.35,481.51,485.38,510133.0,46573374244,NSE
2023-09-28,ALPH,Alpha Tech,Technology,488.61,492.73,486.83,492.2,606222.0,22628905265,NSE
2023-09-29,ALPH,Alpha Tech,Technology,487.89,488.31,483.04,485.02,865618.0,27083326721,NSE
2023-10-02,ALPH,Alpha Tech,Technology,484.75,485.51,483.45,485.06,606384.0,36560709449,NSE
2023-10-03,ALPH,Alpha Tech,Technology,485.4,489.35,482.58,487.17,170437.0,6289624427,NSE
2023-10-04,ALPH,Alpha Tech,Technology,486.97,488.46,486.5,487.04,779445.0,48419382082,NSE
2023-10-05,ALPH,Alpha Tech,Technology,488.95,491.32,488.23,490.1,641058.0,40109009283,NSE
2023-10-06,ALPH,Alpha Tech,Technology,487.81,488.31,487.4,488.25,343118.0,34196138789,NSE
2023-10-09,ALPH,Alpha Tech,Technology,487.99,489.09,480.28,480.46,514798.0,35912273060,NSE
2023-10-10,ALPH,Alpha Tech,Technology,480.78,483.31,474.94,476.67,315780.0,12713795866,NSE
2023-10-11,ALPH,Alpha Tech,Technology,478.61,481.61,475.06,480.32,483561.0,19284996429,NSE
2023-10-12,ALPH,Alpha Tech,Technology,477.93,483.61,476.59,481.61,653349.0,45000766072,NSE
2023-10-13,ALPH,Alpha Tech,Technology,484.39,484.97,482.87,483.39,469082.0,38696242393,NSE
2023-10-16,ALPH,Alpha Tech,Technology,483.12,487.95,479.63,486.37,411893.0,47600417294,NSE
2023-10-17,ALPH,Alpha Tech,Technology,488.98,491.04,480.07,482.33,350161.0,10606564437,NSE
2023-10-18,ALPH,Alpha Tech,Technology,480.14,482.35,478.07,478.5,538555.0,16151563978,NSE
2023-10-19,ALPH,Alpha Tech,Technology,477.88,483.62,475.09,481.0,663483.0,17884470479,NSE
2023-10-20,ALPH,Alpha Tech,Technology,479.88,483.25,477.43,479.04,429861.0,38681070035,NSE
2023-10-23,ALPH,Alpha Tech,Technology,480.97,489.9,479.79,487.43,608149.0,18471314024,NSE
2023-10-24,ALPH,Alpha Tech,Technology,487.38,490.12,486.53,488.5,619013.0,49706891611,NSE
2023-10-25,ALPH,Alpha Tech,Technology,487.55,488.65,487.48,487.5,275377.0,44009773301,NSE
2023-10-26,ALPH,Alpha Tech,Technology,486.62,486.8,485.44,,388204.0,40325433499,NSE
2023-10-27,ALPH,Alpha Tech,Technology,486.98,494.49,486.39,493.37,619373.0,41720794341,NSE
2023-10-30,ALPH,Alpha Tech,Technology,494.77,497.11,492.69,493.43,484682.0,8250372185,NSE
2023-10-31,ALPH,Alpha Tech,Technology,493.22,498.15,490.96,495.01,545807.0,21111906213,NSE
2023-11-01,ALPH,Alpha Tech,Technology,492.62,496.66,488.16,493.19,465509.0,35438360224,NSE
2023-11-02,ALPH,Alpha Tech,Technology,494.47,500.07,493.38,496.47,320073.0,46707370666,NSE
2023-11-03,ALPH,Alpha Tech,Technology,494.9,495.23,491.47,492.41,316656.0,21378986060,NSE
2023-11-06,ALPH,Alpha Tech,Technology,488.45,493.59,487.97,491.45,725850.0,15903927889,NSE
2023-11-07,ALPH,Alpha Tech,Technology,495.59,500.65,491.34,491.92,380329.0,12796142645,NSE
2023-11-08,ALPH,Alpha Tech,Technology,494.12,504.41,493.12,501.95,162165.0,26442565069,NSE
2023-11-09,ALPH,Alpha Tech,Technology,501.02,506.31,497.59,500.6,361805.0,36751407941,NSE
2023-11-10,ALPH,Alpha Tech,Technology,501.1,505.15,500.91,502.97,493396.0,11236256981,NSE
2023-11-13,ALPH,Alpha Tech,Technology,503.59,504.13,501.34,502.02,640659.0,25400245901,NSE
2023-11-14,ALPH,Alpha Tech,Technology,503.27,504.02,501.73,501.79,611751.0,45060402407,NSE
2023-11-15,ALPH,Alpha Tech,Technology,504.04,507.59,501.31,,866437.0,39240124791,NSE
2023-11-16,ALPH,Alpha Tech,Technology,499.98,501.17,494.61,497.36,660384.0,19593078551,NSE
2023-11-17,ALPH,Alpha Tech,Technology,493.09,507.75,492.64,505.64,438548.0,25737577934,NSE
2023-11-20,ALPH,Alpha Tech,Technology,505.53,507.72,504.24,506.67,608913.0,29860574909,NSE
2023-11-21,ALPH,Alpha Tech,Technology,507.79,508.54,507.48,508.14,,38658379569,NSE
2023-11-22,ALPH,Alpha Tech,Technology,507.75,513.48,501.87,,578693.0,34884518890,NSE
2023-11-23,ALPH,Alpha Tech,Technology,509.46,510.27,508.68,510.23,781571.0,14886437078,NSE
2023-11-24,ALPH,Alpha Tech,Technology,512.48,517.82,511.67,516.27,477943.0,10370381059,NSE
2023-11-27,ALPH,Alpha Tech,Technology,514.33,515.58,507.09,508.81,515594.0,24866819096,NSE
2023-11-28,ALPH,Alpha Tech,Technology,510.72,514.22,509.69,512.77,195629.0,12317327385,NSE
2023-11-29,ALPH,Alpha Tech,Technology,511.49,514.82,509.98,,337178.0,6911547690,NSE
2023-11-30,ALPH,Alpha Tech,Technology,515.15,518.68,513.01,,542828.0,16570775053,NSE
2023-12-01,ALPH,Alpha Tech,Technology,512.72,513.04,507.7,509.19,207402.0,26918083709,NSE
