trade_date,symbol,company_name,sector,open_price,high_price,low_price,close_price,volume,market_cap,exchange,daily_return,ma_5,ma_20
2022-10-25,ALPH,Alpha Tech,Technology,346.13,348.68,341.22,348.1,575528.0,32482336873,NSE,0.005691503192442225,346.072,340.034
2022-10-26,ALPH,Alpha Tech,Technology,346.82,348.07,343.59,344.7,367271.0,48605252140,NSE,-0.006112680929588849,345.178,340.709
2022-10-27,ALPH,Alpha Tech,Technology,343.42,351.02,342.28,348.18,197758.0,11149862817,NSE,0.013860578883000381,345.996,341.505
2022-10-28,ALPH,Alpha Tech,Technology,346.52,349.51,345.25,348.4,162894.0,41771733650,NSE,0.005425372272884669,347.036,342.3375
2022-10-31,ALPH,Alpha Tech,Technology,348.81,351.9,339.15,342.74,797660.0,44890064558,NSE,-0.017402024024540563,346.42400000000004,342.5875
2022-11-01,ALPH,Alpha Tech,Technology,341.52,342.09,339.3,339.97,262246.0,37885432003,NSE,-0.004538533614429476,344.798,342.44100000000003
2022-11-02,ALPH,Alpha Tech,Technology,341.29,349.68,339.69,349.33,485415.0,44851147037,NSE,0.023557678220867774,345.724,342.8845
2022-11-03,ALPH,Alpha Tech,Technology,346.57,346.63,340.05,343.64,751924.0,42120110251,NSE,-0.008454280520529782,344.81600000000003,342.77149999999995
2022-11-07,ALPH,Alpha Tech,Technology,348.7,349.68,344.49,346.57,468074.0,13616158752,NSE,-0.00610840263837108,344.45,343.1445
2022-11-08,ALPH,Alpha Tech,Technology,347.94,356.49,347.22,355.32,248766.0,9173893550,NSE,0.02121055354371442,346.966,344.183
2022-11-09,ALPH,Alpha Tech,Technology,356.51,362.58,355.49,360.94,575682.0,15054071702,NSE,0.012426018905500566,351.15999999999997,345.37
2022-11-10,ALPH,Alpha Tech,Technology,363.07,370.52,361.78,367.75,695164.0,11855728924,NSE,0.012890076293827655,354.844,346.907
2022-11-11,ALPH,Alpha Tech,Technology,367.42,370.42,365.78,368.0,152179.0,12189640892,NSE,0.0015785749278754125,359.716,348.562
2022-11-14,ALPH,Alpha Tech,Technology,368.74,368.8,364.61,367.17,563516.0,23958774803,NSE,-0.004257742582849686,363.836,350.04449999999997
2022-11-15,ALPH,Alpha Tech,Technology,367.55,370.46,366.06,367.74,216276.0,49166207292,NSE,0.0005169364712283981,366.32000000000005,351.351
2022-11-16,ALPH,Alpha Tech,Technology,369.03,378.3,368.59,377.68,147623.0,31716923263,NSE,0.023439828740210916,369.668,352.92449999999997
2022-11-17,ALPH,Alpha Tech,Technology,378.18,384.68,377.62,384.49,321494.0,16885675712,NSE,0.01668517637104025,373.01599999999996,354.69050000000004
2022-11-18,ALPH,Alpha Tech,Technology,385.7,387.34,385.32,386.45,621546.0,33978204992,NSE,0.001944516463572725,376.706,356.8085
2022-11-21,ALPH,Alpha Tech,Technology,388.6,388.86,383.09,384.49,624563.0,10816103727,NSE,-0.010576428203808578,380.16999999999996,358.873
2022-11-22,ALPH,Alpha Tech,Technology,386.88,388.0,380.03,380.79,582087.0,13251329836,NSE,-0.015741315136476364,382.78000000000003,360.6225
2022-11-23,ALPH,Alpha Tech,Technology,383.92,385.03,379.89,383.66,843963.0,33519191305,NSE,-0.0006772244217545085,383.976,362.4005
2022-11-24,ALPH,Alpha Tech,Technology,380.76,381.64,370.96,371.97,280222.0,37719598861,NSE,-0.023085408131106114,381.472,363.764
2022-11-25,ALPH,Alpha Tech,Technology,369.92,373.24,368.8,372.76,211005.0,31814840073,NSE,0.00767733564013834,378.73400000000004,364.99300000000005
2022-11-28,ALPH,Alpha Tech,Technology,370.2,374.99,370.0,373.69,425346.0,29678043830,NSE,0.009427336574824445,376.574,366.2575
2022-11-29,ALPH,Alpha Tech,Technology,377.38,380.43,371.72,373.1,763984.0,39849479056,NSE,-0.011341353542847986,375.03599999999994,367.7755
2022-11-30,ALPH,Alpha Tech,Technology,373.01,374.46,372.3,373.98,862712.0,18519224897,NSE,0.0026004664754296866,373.1,369.476
2022-12-01,ALPH,Alpha Tech,Technology,371.48,377.42,369.24,377.25,260295.0,12110357084,NSE,0.015532464735651936,374.15600000000006,370.87199999999996
2022-12-02,ALPH,Alpha Tech,Technology,377.94,380.91,377.04,379.77,891093.0,37553567566,NSE,0.004842038418796592,375.558,372.67850000000004
2022-12-05,ALPH,Alpha Tech,Technology,381.05,386.76,379.63,386.37,754858.0,14947740818,NSE,0.013961422385513693,378.094,374.6685
2022-12-06,ALPH,Alpha Tech,Technology,386.19,393.3,382.59,391.95,388016.0,7540128512,NSE,0.014914938242833815,381.864,376.5
2022-12-07,ALPH,Alpha Tech,Technology,391.87,392.12,384.78,386.15,139434.0,26719177398,NSE,-0.01459667746956906,384.298,377.7605
2022-12-08,ALPH,Alpha Tech,Technology,387.83,388.72,381.44,385.22,194682.0,46296146564,NSE,-0.006729752726710046,385.89199999999994,378.634
2022-12-09,ALPH,Alpha Tech,Technology,384.31,387.48,373.1,374.62,874814.0,8847761430,NSE,-0.025214019931825864,384.862,378.96500000000003
2022-12-12,ALPH,Alpha Tech,Technology,376.19,379.82,376.09,377.89,437145.0,37663251345,NSE,0.004518993062016504,383.166,379.50100000000003
2022-12-13,ALPH,Alpha Tech,Technology,377.88,380.89,371.49,373.25,460120.0,39721929218,NSE,-0.012252566952471672,379.426,379.7765
2022-12-14,ALPH,Alpha Tech,Technology,-372.81,373.33,368.72,372.91,560767.0,41610595677,NSE,-2.0002682331482524,376.778,379.538
2022-12-15,ALPH,Alpha Tech,Technology,372.42,374.42,369.13,369.69,506235.0,49402948787,NSE,-0.00733043338166591,373.672,378.798
2022-12-16,ALPH,Alpha Tech,Technology,373.29,376.99,372.14,375.85,169113.0,10710978329,NSE,0.006857938867904316,373.918,378.268
2022-12-19,ALPH,Alpha Tech,Technology,378.65,382.47,377.36,382.35,788457.0,27120685006,NSE,0.009771556846692316,374.81000000000006,378.161
2022-12-20,ALPH,Alpha Tech,Technology,383.74,387.11,382.47,385.32,425301.0,15273381316,NSE,0.004117371136707104,377.22400000000005,378.3875
2022-12-21,ALPH,Alpha Tech,Technology,387.42,390.05,384.88,385.28,494976.0,48498542981,NSE,-0.005523721026276504,379.698,378.46850000000006
2022-12-22,ALPH,Alpha Tech,Technology,389.43,392.9,386.27,386.67,651963.0,48351050396,NSE,-0.0070872814112934055,383.094,379.20349999999996
2022-12-26,ALPH,Alpha Tech,Technology,384.48,384.53,377.9,382.18,301332.0,14180773308,NSE,-0.0059821057012068544,384.36,379.67449999999997
2022-12-27,ALPH,Alpha Tech,Technology,385.64,387.46,385.4,387.38,665990.0,43155124371,NSE,0.004511980085053441,385.366,380.35900000000004
2022-12-29,ALPH,Alpha Tech,Technology,388.18,391.74,385.03,390.77,755087.0,6879792991,NSE,0.00667216239888705,386.456,381.2425
2022-12-30,ALPH,Alpha Tech,Technology,388.32,388.77,380.37,382.46,565776.0,24802356550,NSE,-0.015090646889163612,385.892,381.6665
2023-01-02,ALPH,Alpha Tech,Technology,385.83,387.99,383.92,383.99,350786.0,21471686599,NSE,-0.004768939688463767,385.356,382.00350000000003
2023-01-03,ALPH,Alpha Tech,Technology,383.65,388.49,380.5,387.18,584106.0,25484582605,NSE,0.009201094747817098,386.35599999999994,382.37399999999997
2023-01-04,ALPH,Alpha Tech,Technology,390.14,396.91,389.34,395.66,269930.0,21393423040,NSE,0.014148767109242935,388.012,382.8385
2023-01-05,ALPH,Alpha Tech,Technology,396.64,398.79,395.3,397.69,772324.0,40954082213,NSE,0.0026472367890278624,389.396,383.1255
2023-01-06,ALPH,Alpha Tech,Technology,397.64,403.41,396.9,402.33,230734.0,10519303632,NSE,0.011794588069610697,393.37,383.93449999999996
2023-01-09,ALPH,Alpha Tech,Technology,403.87,406.17,389.0,392.48,254506.0,34339122251,NSE,-0.028202144254339232,395.068,384.2975
2023-01-10,ALPH,Alpha Tech,Technology,391.75,394.34,384.95,387.27,466566.0,8996346509,NSE,-0.011435864709636295,395.08599999999996,384.93
2023-01-11,ALPH,Alpha Tech,Technology,386.34,387.82,385.38,387.72,504924.0,13566421155,NSE,0.0035719832272093294,393.498,385.42150000000004
2023-01-12,ALPH,Alpha Tech,Technology,-387.88,389.87,381.76,382.75,849421.0,29266396365,NSE,-1.9867742600804372,390.51,385.8965
2023-01-13,ALPH,Alpha Tech,Technology,379.63,382.63,376.22,377.92,595404.0,38095025868,NSE,-0.004504385849379605,385.62800000000004,386.14700000000005
2023-01-16,ALPH,Alpha Tech,Technology,-377.22,377.87,371.67,375.83,368355.0,40001920249,NSE,-1.9963151476591907,382.298,386.454
2023-01-17,ALPH,Alpha Tech,Technology,376.59,380.37,376.11,378.31,402096.0,23200526207,NSE,0.004567301309116088,380.50600000000003,386.577
2023-01-18,ALPH,Alpha Tech,Technology,377.79,377.93,376.93,377.01,753064.0,11258255349,NSE,-0.002064639085206145,378.36400000000003,386.31
2023-01-19,ALPH,Alpha Tech,Technology,378.46,380.13,378.3,378.67,117233.0,42073964170,NSE,0.0005548803043915774,377.548,385.9775
2023-01-20,ALPH,Alpha Tech,Technology,378.83,380.66,370.14,370.83,101640.0,29115423538,NSE,-0.021117651717129055,376.13,385.255
2023-01-23,ALPH,Alpha Tech,Technology,372.83,377.01,360.97,361.24,189772.0,10843748640,NSE,-0.031086554193600235,373.212,383.9835
2023-01-24,ALPH,Alpha Tech,Technology,363.46,364.69,357.19,359.3,632280.0,7380064537,NSE,-0.011445551092279668,369.41,382.8395
2023-01-25,ALPH,Alpha Tech,Technology,358.05,366.09,357.62,365.71,491435.0,26544596344,NSE,0.021393660103337434,367.15,381.756
2023-01-26,ALPH,Alpha Tech,Technology,367.45,369.73,366.72,369.43,758775.0,29724747722,NSE,0.005388488229691164,365.302,380.689
2023-01-27,ALPH,Alpha Tech,Technology,374.24,374.64,371.91,374.01,774020.0,38051445179,NSE,-0.000614578879863238,365.938,380.26650000000006
2023-01-30,ALPH,Alpha Tech,Technology,376.22,382.25,373.93,380.97,579911.0,22338713363,NSE,0.012625591409281803,369.88399999999996,380.1155
2023-01-31,ALPH,Alpha Tech,Technology,384.23,384.84,378.14,379.65,430926.0,26188667028,NSE,-0.011919943783671345,373.954,379.73900000000003
2023-02-01,ALPH,Alpha Tech,Technology,379.52,381.48,378.68,380.84,365618.0,20663318399,NSE,0.0034780775716694596,376.97999999999996,378.99799999999993
2023-02-03,ALPH,Alpha Tech,Technology,388.26,389.45,381.94,383.35,519453.0,38257253356,NSE,-0.012646164941018823,379.764,378.281
2023-02-06,ALPH,Alpha Tech,Technology,382.75,388.55,382.5,388.25,620306.0,38037182592,NSE,0.014369693011103853,382.61199999999997,377.577
2023-02-07,ALPH,Alpha Tech,Technology,387.91,390.16,385.03,387.97,186624.0,33892594277,NSE,0.00015467505349179517,384.012,377.3515
2023-02-08,ALPH,Alpha Tech,Technology,391.16,393.14,383.46,387.77,671971.0,27736553660,NSE,-0.008666530320073737,385.63599999999997,377.37649999999996
2023-02-09,ALPH,Alpha Tech,Technology,386.49,389.78,379.18,381.2,567576.0,15420089199,NSE,-0.0136872881575203,385.70799999999997,377.0505
2023-02-13,ALPH,Alpha Tech,Technology,383.84,395.78,380.54,393.0,160144.0,48271972315,NSE,0.023864110045852507,387.63800000000003,377.563
2023-02-14,ALPH,Alpha Tech,Technology,395.04,407.57,393.92,404.8,812413.0,13723682544,NSE,0.024706358849736713,390.94800000000004,378.907
2023-02-15,ALPH,Alpha Tech,Technology,405.99,410.92,405.43,409.41,232361.0,18173666981,NSE,0.008423852804256301,395.236,380.586
2023-02-16,ALPH,Alpha Tech,Technology,409.62,411.12,408.8,409.36,694799.0,43793799552,NSE,-0.0006347346320980198,399.554,382.1385
2023-02-17,ALPH,Alpha Tech,Technology,405.98,407.96,403.38,405.59,565504.0,12572390154,NSE,-0.0009606384550964165,404.432,383.5675
2023-02-20,ALPH,Alpha Tech,Technology,405.95,413.35,402.8,411.51,781113.0,19081865339,NSE,0.013696268013302136,408.134,385.20950000000005
2023-02-21,ALPH,Alpha Tech,Technology,-409.53,415.26,409.08,413.3,642895.0,11707333227,NSE,-2.009205674797939,409.834,387.33299999999997
2023-02-22,ALPH,Alpha Tech,Technology,414.4,414.61,407.86,410.52,741599.0,19994590657,NSE,-0.009362934362934353,410.05600000000004,389.797
2023-02-23,ALPH,Alpha Tech,Technology,409.32,413.79,408.44,410.6,848022.0,49322291977,NSE,0.0031271376917815633,410.304,392.36199999999997
2023-02-24,ALPH,Alpha Tech,Technology,410.56,413.22,407.83,412.77,414527.0,17246506765,NSE,0.0053828916601714235,411.73999999999995,394.71500000000003
2023-02-27,ALPH,Alpha Tech,Technology,413.02,413.27,410.22,411.3,479052.0,20069991175,NSE,-0.004164447242264226,411.698,396.8085
2023-02-28,ALPH,Alpha Tech,Technology,411.4,412.97,410.08,411.56,618019.0,26587725523,NSE,0.0003889158969373481,411.35,398.686
2023-03-01,ALPH,Alpha Tech,Technology,408.76,418.24,407.37,415.76,678443.0,44212068832,NSE,0.017124963303650063,412.398,400.4255
2023-03-02,ALPH,Alpha Tech,Technology,414.32,418.49,411.82,417.9,851759.0,38152292746,NSE,0.008640664220892026,413.858,402.33799999999997
2023-03-03,ALPH,Alpha Tech,Technology,416.55,419.34,412.26,417.67,177333.0,49311296433,NSE,0.0026887528507982344,414.838,404.1795
2023-03-06,ALPH,Alpha Tech,Technology,415.29,417.8,414.47,416.53,234568.0,42710942140,NSE,0.0029858652989476083,415.884,405.8385
2023-03-07,ALPH,Alpha Tech,Technology,416.16,416.25,415.35,415.64,553633.0,8728940550,NSE,-0.0012495194156094739,416.7,407.20799999999997
2023-03-08,ALPH,Alpha Tech,Technology,417.57,427.53,414.83,426.41,269834.0,20931460220,NSE,0.021170103216227296,418.83000000000004,409.13
2023-03-09,ALPH,Alpha Tech,Technology,426.24,438.16,422.96,436.56,182690.0,18961243517,NSE,0.024211711711711697,422.562,411.56949999999995
2023-03-10,ALPH,Alpha Tech,Technology,439.91,441.05,434.44,437.7,417534.0,41998687737,NSE,-0.0050237548589485035,426.5679999999999,414.3945
2023-03-13,ALPH,Alpha Tech,Technology,436.94,438.1,434.09,436.12,708851.0,14252193925,NSE,-0.0018766878747653985,430.48600000000005,416.5505
2023-03-14,ALPH,Alpha Tech,Technology,434.83,434.89,428.39,429.93,690996.0,8709911999,NSE,-0.011268771703884226,433.34400000000005,417.80699999999996
2023-03-15,ALPH,Alpha Tech,Technology,430.4,431.06,422.51,424.17,377511.0,20681483864,NSE,-0.014474907063196938,432.896,418.54499999999996
2023-03-16,ALPH,Alpha Tech,Technology,420.19,424.14,417.77,421.68,622230.0,24523106628,NSE,0.003546014898022345,429.91999999999996,419.16099999999994
2023-03-17,ALPH,Alpha Tech,Technology,425.03,428.11,424.92,426.7,818264.0,23924023298,NSE,0.003929134414041399,427.71999999999997,420.2165
2023-03-20,ALPH,Alpha Tech,Technology,427.82,429.2,425.98,428.12,535810.0,37144613843,NSE,0.0007012294890374722,426.12,421.0469999999999
2023-03-21,ALPH,Alpha Tech,Technology,428.46,428.69,421.0,422.81,853258.0,15302409396,NSE,-0.013186761891425052,424.696,421.52250000000004
2023-03-22,ALPH,Alpha Tech,Technology,421.34,428.46,420.12,426.28,353480.0,11298451721,NSE,0.011724498030094456,425.11800000000005,422.31049999999993
2023-03-23,ALPH,Alpha Tech,Technology,424.1,426.52,422.55,422.83,404309.0,34830200969,NSE,-0.0029945767507664196,425.34800000000007,422.922
2023-03-24,ALPH,Alpha Tech,Technology,427.47,429.43,426.85,429.04,267457.0,29968697223,NSE,0.003672772358294133,425.816,423.73549999999994
2023-03-27,ALPH,Alpha Tech,Technology,429.31,430.73,426.79,428.7,267082.0,37275497419,NSE,-0.0014208846754094097,425.93199999999996,424.6055
2023-03-29,ALPH,Alpha Tech,Technology,419.6,420.37,406.0,410.98,470037.0,5208985103,NSE,-0.020543374642516692,423.566,424.5765
2023-03-30,ALPH,Alpha Tech,Technology,410.97,414.49,410.77,414.33,805188.0,24201024320,NSE,0.008175779253960038,421.17600000000004,424.505
2023-03-31,ALPH,Alpha Tech,Technology,416.16,416.7,414.36,415.0,377319.0,29599459839,NSE,-0.0027873894655902173,419.61,424.36
2023-04-03,ALPH,Alpha Tech,Technology,413.67,417.99,412.16,417.64,697983.0,20297886972,NSE,0.009597021780646336,417.33000000000004,424.3585
2023-04-04,ALPH,Alpha Tech,Technology,418.71,418.77,415.1,415.11,572230.0,42642829054,NSE,-0.008597836211220095,414.61199999999997,424.2875
2023-04-05,ALPH,Alpha Tech,Technology,417.29,419.24,415.65,419.19,224582.0,31185047595,NSE,0.004553188430108503,416.254,424.46500000000003
2023-04-06,ALPH,Alpha Tech,Technology,421.97,424.22,419.34,424.2,483366.0,16832485319,NSE,0.005284735881697659,418.22800000000007,424.35450000000003
2023-04-07,ALPH,Alpha Tech,Technology,422.07,423.29,420.47,420.85,147504.0,13757068805,NSE,-0.002890515791219396,419.398,423.56899999999996
2023-04-10,ALPH,Alpha Tech,Technology,420.96,423.22,419.99,423.08,256175.0,15804014870,NSE,0.005036107943747635,420.486,422.838
2023-04-11,ALPH,Alpha Tech,Technology,423.21,425.09,415.02,415.31,746447.0,44939907364,NSE,-0.01866685569811672,420.526,421.7975
2023-04-12,ALPH,Alpha Tech,Technology,412.89,418.35,410.45,415.29,843167.0,24597610479,NSE,0.005812686187604529,419.746,421.0655
2023-04-13,ALPH,Alpha Tech,Technology,-414.86,421.12,414.18,420.82,214928.0,34978433781,NSE,-2.0143662922431664,419.07,420.89799999999997
2023-04-14,ALPH,Alpha Tech,Technology,419.59,420.37,418.04,418.38,821466.0,7702653209,NSE,-0.002883767487308991,418.576,420.733
2023-04-17,ALPH,Alpha Tech,Technology,418.71,419.59,416.32,418.72,706574.0,20365822727,NSE,2.388287836461453e-05,417.704,420.334
2023-04-18,ALPH,Alpha Tech,Technology,420.62,425.73,412.81,414.68,759580.0,46752162361,NSE,-0.0141220103656507,417.578,419.662
2023-04-19,ALPH,Alpha Tech,Technology,411.94,414.28,407.44,411.04,353961.0,43790299975,NSE,-0.0021847841918725477,416.72800000000007,419.0735000000001
2023-04-21,ALPH,Alpha Tech,Technology,414.07,418.6,413.71,415.64,741181.0,39018378450,NSE,0.003791629434636639,415.692,418.5415
2023-04-24,ALPH,Alpha Tech,Technology,415.61,418.16,413.66,417.93,244789.0,20112629318,NSE,0.005582156348499779,415.60200000000003,418.29650000000004
2023-04-25,ALPH,Alpha Tech,Technology,420.32,420.37,417.82,419.68,495129.0,35808583927,NSE,-0.0015226494099733212,415.79400000000004,417.82849999999996
2023-04-26,ALPH,Alpha Tech,Technology,418.8,419.14,411.84,415.26,855944.0,44790132578,NSE,-0.008452722063037299,415.91,417.15650000000005
2023-04-27,ALPH,Alpha Tech,Technology,412.52,415.46,405.64,406.06,412999.0,38092672603,NSE,-0.015659846795306846,414.91400000000004,416.91049999999996
2023-04-28,ALPH,Alpha Tech,Technology,404.72,410.09,401.07,408.88,856719.0,23354360360,NSE,0.010278711207748488,413.562,416.63800000000003
2023-05-01,ALPH,Alpha Tech,Technology,410.24,414.55,407.08,408.29,513697.0,29989740919,NSE,-0.004753315132605277,411.634,416.30249999999995
2023-05-02,ALPH,Alpha Tech,Technology,409.77,413.57,406.65,410.97,401602.0,26814265315,NSE,0.0029284720696977464,409.892,415.96900000000005
2023-05-03,ALPH,Alpha Tech,Technology,411.03,411.95,406.66,408.02,324381.0,24493043746,NSE,-0.0073230664428387,408.444,415.61449999999996
2023-05-04,ALPH,Alpha Tech,Technology,412.05,413.32,411.68,412.59,745584.0,46836808167,NSE,0.0013105205678921577,409.75,415.28450000000004
2023-05-05,ALPH,Alpha Tech,Technology,409.9,412.3,404.7,406.01,336633.0,20624852964,NSE,-0.009490119541351516,409.176,414.375
2023-05-09,ALPH,Alpha Tech,Technology,408.0,410.85,401.97,404.98,784607.0,38837468733,NSE,-0.007401960784313681,408.514,413.58149999999995
2023-05-10,ALPH,Alpha Tech,Technology,404.33,406.99,402.21,403.33,436768.0,49175522526,NSE,-0.0024732273143224593,406.986,412.59399999999994
2023-05-12,ALPH,Alpha Tech,Technology,403.44,407.57,402.43,404.52,284327.0,34361269153,NSE,0.0026769779892920485,406.28599999999994,412.0545
2023-05-15,ALPH,Alpha Tech,Technology,405.59,410.61,403.91,409.88,403528.0,8765583254,NSE,0.010577183855617792,405.744,411.784
2023-05-17,ALPH,Alpha Tech,Technology,409.44,410.05,406.7,408.33,240718.0,43015012110,NSE,-0.0027110199296600567,406.20799999999997,411.15950000000004
2023-05-18,ALPH,Alpha Tech,Technology,410.05,410.39,407.16,407.72,270387.0,38204904262,NSE,-0.005682233873917776,406.756,410.6265
2023-05-22,ALPH,Alpha Tech,Technology,414.98,420.03,412.38,419.67,769752.0,34622573115,NSE,0.011301749481902736,410.024,410.674
2023-05-23,ALPH,Alpha Tech,Technology,420.47,421.53,416.69,417.87,801765.0,13999610496,NSE,-0.006183556496301811,412.69399999999996,410.8335
2023-05-24,ALPH,Alpha Tech,Technology,420.34,421.05,416.94,420.43,107161.0,31889868011,NSE,0.000214112385212047,414.804,411.303
2023-05-25,ALPH,Alpha Tech,Technology,420.91,432.45,417.39,431.32,416613.0,7460489491,NSE,0.024732128008362757,419.40200000000004,412.087
2023-05-26,ALPH,Alpha Tech,Technology,432.82,436.93,431.48,434.35,800224.0,35572542930,NSE,0.0035349567949725744,424.72800000000007,412.908
2023-05-29,ALPH,Alpha Tech,Technology,434.07,434.49,427.47,429.17,837733.0,25486311320,NSE,-0.011288501854539537,426.628,413.3825
2023-05-30,ALPH,Alpha Tech,Technology,428.01,433.71,427.22,430.37,485397.0,20524698088,NSE,0.0055138898623864245,429.12800000000004,414.13800000000003
2023-05-31,ALPH,Alpha Tech,Technology,427.97,432.15,426.76,429.75,884056.0,47901732369,NSE,0.004159170035282783,430.992,415.32249999999993
2023-06-01,ALPH,Alpha Tech,Technology,429.49,431.11,428.19,429.54,894139.0,49012528882,NSE,0.00011641714591727716,430.63599999999997,416.3555
